"uuid","jobid","job","pid","siteid","moment","rootid","filename","parentfilename","row","message","context"
"7200db44-0a9c-433e-a398-30c4ede94282","VISION_da5ce11f-af20-4c84-bf49-968ec3e39133","VisionETLUnzipS3File","X3I6Fi","","2020-07-31 19:59:46.171","rpVugp","VISION_KPNW_20132014_20200724_123839.zip","VISION_KPNW_20132014_20200724_123839.zip","","Unzipping file - END","ETL"
"1fb8751c-3eb7-43ab-b087-4735d4f09944","VISION_da5ce11f-af20-4c84-bf49-968ec3e39133","VisionETLUnzipS3File","X3I6Fi","","2020-07-31 19:59:41.184","rpVugp","VISION_KPNW_20132014_20200724_123839.zip","VISION_KPNW_20132014_20200724_123839.zip","","Unzipping file - START","ETL"
"2f1f181b-80e9-49a6-8f82-31ac4a1647a2","VISION_da5ce11f-af20-4c84-bf49-968ec3e39133","VisionCovidETL","rpVugp","KPNW","2020-07-31 19:59:41.071","rpVugp","VISION_KPNW_20132014_20200724_123839.zip","VISION_KPNW_20132014_20200724_123839.zip","","ETL - START","ETL"
"1d636c40-5463-4fc5-974b-48bc12b2560d","VISION_c0826576-1cb8-4eb7-a77f-8426ede3f831","VisionETLUnzipS3File","zyhkdO","","2020-07-31 19:59:30.016","1Tbz1o","VISION_KPNW_20112012_20200724_123839.zip","VISION_KPNW_20112012_20200724_123839.zip","","Unzipping file - END","ETL"
"eba5551c-1d1a-4eba-b00d-3c7a13a78a4b","VISION_c0826576-1cb8-4eb7-a77f-8426ede3f831","VisionETLUnzipS3File","zyhkdO","","2020-07-31 19:59:25.436","1Tbz1o","VISION_KPNW_20112012_20200724_123839.zip","VISION_KPNW_20112012_20200724_123839.zip","","Unzipping file - START","ETL"
"0f0608ae-32b7-4483-9c28-4cd63454c19e","VISION_c0826576-1cb8-4eb7-a77f-8426ede3f831","VisionCovidETL","1Tbz1o","KPNW","2020-07-31 19:59:25.304","1Tbz1o","VISION_KPNW_20112012_20200724_123839.zip","VISION_KPNW_20112012_20200724_123839.zip","","ETL - START","ETL"
"cb4a0819-379d-4f55-b7ce-b774df806a7b","VISION_804b3ed7-d27c-49f9-bc65-f1d9f18cb529","VisionETLUnzipS3File","4ARUQf","","2020-07-31 19:59:17.47","FDonxq","VISION_KPNW_20102011_20200724_123839.zip","VISION_KPNW_20102011_20200724_123839.zip","","Unzipping file - END","ETL"
"cc3b2415-3304-4e5d-b960-86e188a503f2","VISION_804b3ed7-d27c-49f9-bc65-f1d9f18cb529","VisionETLUnzipS3File","4ARUQf","","2020-07-31 19:59:12.34","FDonxq","VISION_KPNW_20102011_20200724_123839.zip","VISION_KPNW_20102011_20200724_123839.zip","","Unzipping file - START","ETL"
"f8273991-e3b8-44b1-88bc-a36944d0846f","VISION_804b3ed7-d27c-49f9-bc65-f1d9f18cb529","VisionCovidETL","FDonxq","KPNW","2020-07-31 19:59:12.196","FDonxq","VISION_KPNW_20102011_20200724_123839.zip","VISION_KPNW_20102011_20200724_123839.zip","","ETL - START","ETL"
"4a212da5-2b1f-41ee-8b78-24740f2b43b8","VISION_29c11901-afd2-4d23-a448-451329a95eb3","VisionCovidETL","9TunD0","KPNW","2020-07-31 19:53:02.74","9TunD0","VISION_KPNW_20102011_20200724_123839.zip","VISION_KPNW_20102011_20200724_123839.zip","","ETL - END","ETL"
"8e0e6c28-00dc-4cc3-81ef-6eedd13bb523","COVID_3046c08d-a823-4307-8c30-0afe93e1ec84","VisionCovidETL","gFAOov","KPNW","2020-07-31 19:46:59.71","gFAOov","COVID_KPNW_20192020_20200724_131452.zip","COVID_KPNW_20192020_20200724_131452.zip","","ETL - START","ETL"
"db9285f6-b60c-4ead-b0e0-408d67294717","VISION_31235a40-4760-4205-ba6d-cef71a27ce84","VisionETLUnzipS3File","NH322F","","2020-07-31 19:46:21.411","YMh8BO","VISION_KPNW_20182019_20200724_123839.zip","VISION_KPNW_20182019_20200724_123839.zip","","Unzipping file - END","ETL"
"9c972f8c-a96e-4e39-889b-06590ec4443d","VISION_31235a40-4760-4205-ba6d-cef71a27ce84","VisionETLUnzipS3File","NH322F","","2020-07-31 19:46:10.594","YMh8BO","VISION_KPNW_20182019_20200724_123839.zip","VISION_KPNW_20182019_20200724_123839.zip","","Unzipping file - START","ETL"
"0d021e1e-06a6-4836-b371-2f0e7a1e35bf","VISION_31235a40-4760-4205-ba6d-cef71a27ce84","VisionCovidETL","YMh8BO","KPNW","2020-07-31 19:46:10.504","YMh8BO","VISION_KPNW_20182019_20200724_123839.zip","VISION_KPNW_20182019_20200724_123839.zip","","ETL - START","ETL"
"c55f95cb-1605-45e2-8206-606a2e12f954","VISION_ce1feaac-01f4-4626-afe0-5658f94508b7","VisionETLUnzipS3File","CqdC7P","","2020-07-31 19:46:04.061","tmwhxr","VISION_KPNW_20172018_20200724_123839.zip","VISION_KPNW_20172018_20200724_123839.zip","","Unzipping file - END","ETL"
"a84bc89b-02d4-47cd-bb84-69a6671f59e2","VISION_ce1feaac-01f4-4626-afe0-5658f94508b7","VisionETLUnzipS3File","CqdC7P","","2020-07-31 19:45:58.517","tmwhxr","VISION_KPNW_20172018_20200724_123839.zip","VISION_KPNW_20172018_20200724_123839.zip","","Unzipping file - START","ETL"
"cf011551-5f6b-49bd-a682-10831e77cbbb","VISION_ce1feaac-01f4-4626-afe0-5658f94508b7","VisionCovidETL","tmwhxr","KPNW","2020-07-31 19:45:58.44","tmwhxr","VISION_KPNW_20172018_20200724_123839.zip","VISION_KPNW_20172018_20200724_123839.zip","","ETL - START","ETL"
"4669fc63-719e-496b-be26-7d0c6ad83e80","VISION_98d4fcc7-601a-4b56-885b-817c249c55f2","VisionETLUnzipS3File","R6m10L","","2020-07-31 19:45:54.127","yKBaTg","VISION_KPNW_20162017_20200724_123839.zip","VISION_KPNW_20162017_20200724_123839.zip","","Unzipping file - END","ETL"
"88ff69aa-2519-4b96-a381-b9a1182ce5aa","VISION_98d4fcc7-601a-4b56-885b-817c249c55f2","VisionETLUnzipS3File","R6m10L","","2020-07-31 19:45:48.941","yKBaTg","VISION_KPNW_20162017_20200724_123839.zip","VISION_KPNW_20162017_20200724_123839.zip","","Unzipping file - START","ETL"
"8d9f5875-d91c-4ed1-9d5c-6e75d26f242b","VISION_98d4fcc7-601a-4b56-885b-817c249c55f2","VisionCovidETL","yKBaTg","KPNW","2020-07-31 19:45:48.864","yKBaTg","VISION_KPNW_20162017_20200724_123839.zip","VISION_KPNW_20162017_20200724_123839.zip","","ETL - START","ETL"
"3a582a2a-3368-49a9-8bf4-bd70197f005f","VISION_7175d6bc-fc8b-443e-9f3d-17621c1b0e95","VisionETLUnzipS3File","MWXhqb","","2020-07-31 19:45:10.822","RDKwUc","VISION_KPNW_20152016_20200724_123839.zip","VISION_KPNW_20152016_20200724_123839.zip","","Unzipping file - END","ETL"
"1539072d-4663-4fe0-8332-d9817938f049","VISION_7175d6bc-fc8b-443e-9f3d-17621c1b0e95","VisionETLUnzipS3File","MWXhqb","","2020-07-31 19:45:01.747","RDKwUc","VISION_KPNW_20152016_20200724_123839.zip","VISION_KPNW_20152016_20200724_123839.zip","","Unzipping file - START","ETL"
"abc72bc3-1178-4fcb-8b5d-f586939b4b98","VISION_7175d6bc-fc8b-443e-9f3d-17621c1b0e95","VisionCovidETL","RDKwUc","KPNW","2020-07-31 19:45:01.604","RDKwUc","VISION_KPNW_20152016_20200724_123839.zip","VISION_KPNW_20152016_20200724_123839.zip","","ETL - START","ETL"
"a63cacd9-bbef-4948-b3f8-a2aa395653d0","VISION_dddc7165-1d5f-46df-9907-73c4591d84a3","VisionETLUnzipS3File","jiRvd6","","2020-07-31 19:44:12.948","I8R6gn","VISION_KPNW_20142015_20200724_123839.zip","VISION_KPNW_20142015_20200724_123839.zip","","Unzipping file - END","ETL"
"2681055d-cd00-4a6f-a324-e05548b9710c","VISION_dddc7165-1d5f-46df-9907-73c4591d84a3","VisionETLUnzipS3File","jiRvd6","","2020-07-31 19:44:09.244","I8R6gn","VISION_KPNW_20142015_20200724_123839.zip","VISION_KPNW_20142015_20200724_123839.zip","","Unzipping file - START","ETL"
"0b5c628a-7c22-4445-89f4-0d7a6533f54f","VISION_dddc7165-1d5f-46df-9907-73c4591d84a3","VisionCovidETL","I8R6gn","KPNW","2020-07-31 19:44:09.226","I8R6gn","VISION_KPNW_20142015_20200724_123839.zip","VISION_KPNW_20142015_20200724_123839.zip","","ETL - START","ETL"
"114fad55-f1f6-42f2-9633-de07c33ad107","VISION_dc0fa153-38c3-4922-9568-78ddb11d445d","VisionETLUnzipS3File","ursUFp","","2020-07-31 19:43:53.345","hCBqys","VISION_KPNW_20132014_20200724_123839.zip","VISION_KPNW_20132014_20200724_123839.zip","","Unzipping file - END","ETL"
"39cd7a38-dfe3-44c7-88ea-ec3833ee4841","VISION_dc0fa153-38c3-4922-9568-78ddb11d445d","VisionETLUnzipS3File","ursUFp","","2020-07-31 19:43:44.344","hCBqys","VISION_KPNW_20132014_20200724_123839.zip","VISION_KPNW_20132014_20200724_123839.zip","","Unzipping file - START","ETL"
"f2a128eb-b5ee-4028-acf4-ac0da1ff171d","VISION_dc0fa153-38c3-4922-9568-78ddb11d445d","VisionCovidETL","hCBqys","KPNW","2020-07-31 19:43:44.276","hCBqys","VISION_KPNW_20132014_20200724_123839.zip","VISION_KPNW_20132014_20200724_123839.zip","","ETL - START","ETL"
"e0680ae6-fd6c-4ae6-be5d-89d46153d94e","VISION_f08fbe58-b6b4-4c2e-b448-ad403b8323fe","VisionETLUnzipS3File","isY3PT","","2020-07-31 19:43:42.378","JX9xga","VISION_KPNW_20122013_20200724_123839.zip","VISION_KPNW_20122013_20200724_123839.zip","","Unzipping file - END","ETL"
"31352eba-05f0-4416-98b4-99d411f4b666","VISION_f08fbe58-b6b4-4c2e-b448-ad403b8323fe","VisionETLUnzipS3File","isY3PT","","2020-07-31 19:43:37.313","JX9xga","VISION_KPNW_20122013_20200724_123839.zip","VISION_KPNW_20122013_20200724_123839.zip","","Unzipping file - START","ETL"
"db055973-8fec-4f9f-9d3c-001bfb0b47f8","VISION_f08fbe58-b6b4-4c2e-b448-ad403b8323fe","VisionCovidETL","JX9xga","KPNW","2020-07-31 19:43:37.155","JX9xga","VISION_KPNW_20122013_20200724_123839.zip","VISION_KPNW_20122013_20200724_123839.zip","","ETL - START","ETL"
"6b0e2cde-6df9-4599-8624-9cfcbe2d7278","VISION_772f2919-bb3c-4cc7-9337-fb2975ffdcf8","VisionETLUnzipS3File","vF0AdF","","2020-07-31 19:43:33.043","w2PY5f","VISION_KPNW_20112012_20200724_123839.zip","VISION_KPNW_20112012_20200724_123839.zip","","Unzipping file - END","ETL"
"94a07c1a-2d17-4adb-8f1d-cf1730b2efb1","VISION_772f2919-bb3c-4cc7-9337-fb2975ffdcf8","VisionETLUnzipS3File","vF0AdF","","2020-07-31 19:43:28.391","w2PY5f","VISION_KPNW_20112012_20200724_123839.zip","VISION_KPNW_20112012_20200724_123839.zip","","Unzipping file - START","ETL"
"7f53ace8-53e7-48d4-bac9-94d860f46a84","VISION_772f2919-bb3c-4cc7-9337-fb2975ffdcf8","VisionCovidETL","w2PY5f","KPNW","2020-07-31 19:43:28.324","w2PY5f","VISION_KPNW_20112012_20200724_123839.zip","VISION_KPNW_20112012_20200724_123839.zip","","ETL - START","ETL"
"e1f15f91-cce3-4af8-89bf-a767122f4d29","VISION_861082a0-8172-4e56-b968-961887cb129e","VisionETLUnzipS3File","pdIXPq","","2020-07-31 19:43:19.15","dsLjmy","VISION_KPNW_20102011_20200724_123839.zip","VISION_KPNW_20102011_20200724_123839.zip","","Unzipping file - END","ETL"
"4a9cb6a6-5f99-475b-bc8e-88c704ac41c8","VISION_861082a0-8172-4e56-b968-961887cb129e","VisionETLUnzipS3File","pdIXPq","","2020-07-31 19:43:14.103","dsLjmy","VISION_KPNW_20102011_20200724_123839.zip","VISION_KPNW_20102011_20200724_123839.zip","","Unzipping file - START","ETL"
"0135547c-bf9c-4107-8ea1-d00323156064","VISION_861082a0-8172-4e56-b968-961887cb129e","VisionCovidETL","dsLjmy","KPNW","2020-07-31 19:43:14.036","dsLjmy","VISION_KPNW_20102011_20200724_123839.zip","VISION_KPNW_20102011_20200724_123839.zip","","ETL - START","ETL"
"aee41f57-4f4d-4550-b4f2-c46adf348bbb","VISION_29c11901-afd2-4d23-a448-451329a95eb3","VisionETLUnzipS3File","dU4OgO","","2020-07-31 19:41:27.101","9TunD0","VISION_KPNW_20102011_20200724_123839.zip","VISION_KPNW_20102011_20200724_123839.zip","","Unzipping file - END","ETL"
"3218283b-7621-40ee-9828-444e44b2cffd","VISION_29c11901-afd2-4d23-a448-451329a95eb3","VisionETLUnzipS3File","dU4OgO","","2020-07-31 19:41:22.188","9TunD0","VISION_KPNW_20102011_20200724_123839.zip","VISION_KPNW_20102011_20200724_123839.zip","","Unzipping file - START","ETL"
"b6bbaa0e-f9b8-4e65-84b1-a699c6d98583","VISION_29c11901-afd2-4d23-a448-451329a95eb3","VisionCovidETL","9TunD0","KPNW","2020-07-31 19:41:22.115","9TunD0","VISION_KPNW_20102011_20200724_123839.zip","VISION_KPNW_20102011_20200724_123839.zip","","ETL - START","ETL"
"0a8f5a79-5673-40e1-b726-4a5809f2f86a","VISION_d0dc1e0e-a12d-4614-bf47-94d908f1d047","VisionCovidPreETL","G5afqO","KPNW","2020-07-31 19:36:05.359","G5afqO","VISION_KPNW_20182019_20200724_123839.zip","VISION_KPNW_20182019_20200724_123839.zip","","Deleting file from s3 bucket westat-vision-s3-kpnw","PreETL-START"
"fc2f0501-a632-4df0-b6d4-5216ea1c7555","VISION_d0dc1e0e-a12d-4614-bf47-94d908f1d047","VisionCovidPreETL","G5afqO","KPNW","2020-07-31 19:36:05.321","G5afqO","VISION_KPNW_20182019_20200724_123839.zip","VISION_KPNW_20182019_20200724_123839.zip","","Copying file from s3 bucket westat-vision-s3-kpnw to westat-vision-prod","PreETL-START"
"1b6c2982-723f-44dc-b50f-a118bd0156f9","VISION_d0dc1e0e-a12d-4614-bf47-94d908f1d047","VisionCovidPreETL","G5afqO","KPNW","2020-07-31 19:36:04.676","G5afqO","VISION_KPNW_20182019_20200724_123839.zip","VISION_KPNW_20182019_20200724_123839.zip","","Validating file name VISION_KPNW_20182019_20200724_123839.zip","PreETL-START"
"0b8502a9-2b90-41f0-9c53-4fcee4e52708","VISION_d0dc1e0e-a12d-4614-bf47-94d908f1d047","VisionCovidPreETL","G5afqO","KPNW","2020-07-31 19:36:04.648","G5afqO","VISION_KPNW_20182019_20200724_123839.zip","VISION_KPNW_20182019_20200724_123839.zip","","Starting Job VISION_d0dc1e0e-a12d-4614-bf47-94d908f1d047","PreETL-START"
"d2de373b-415d-498d-b2d9-de4c4540b4ca","VISION_5379a962-a885-48b2-938b-801f322f47d7","VisionCovidPreETL","FUgkmk","KPNW","2020-07-31 19:35:53.325","FUgkmk","VISION_KPNW_20172018_20200724_123839.zip","VISION_KPNW_20172018_20200724_123839.zip","","Deleting file from s3 bucket westat-vision-s3-kpnw","PreETL-START"
"bb864041-7e38-45d8-905b-2d513fbb334a","VISION_5379a962-a885-48b2-938b-801f322f47d7","VisionCovidPreETL","FUgkmk","KPNW","2020-07-31 19:35:53.288","FUgkmk","VISION_KPNW_20172018_20200724_123839.zip","VISION_KPNW_20172018_20200724_123839.zip","","Copying file from s3 bucket westat-vision-s3-kpnw to westat-vision-prod","PreETL-START"
"933d2f06-035e-4a85-8aea-3bd723ef0a72","VISION_5379a962-a885-48b2-938b-801f322f47d7","VisionCovidPreETL","FUgkmk","KPNW","2020-07-31 19:35:52.595","FUgkmk","VISION_KPNW_20172018_20200724_123839.zip","VISION_KPNW_20172018_20200724_123839.zip","","Validating file name VISION_KPNW_20172018_20200724_123839.zip","PreETL-START"
"74182298-f4f8-4abf-bd1f-8c3f40cd172f","VISION_5379a962-a885-48b2-938b-801f322f47d7","VisionCovidPreETL","FUgkmk","KPNW","2020-07-31 19:35:52.585","FUgkmk","VISION_KPNW_20172018_20200724_123839.zip","VISION_KPNW_20172018_20200724_123839.zip","","Starting Job VISION_5379a962-a885-48b2-938b-801f322f47d7","PreETL-START"
"7935485c-0914-4e21-a937-2836a25aa12c","VISION_32be349a-5033-4c01-bb00-22c82d596551","VisionCovidPreETL","CewJRp","KPNW","2020-07-31 19:35:44.341","CewJRp","VISION_KPNW_20162017_20200724_123839.zip","VISION_KPNW_20162017_20200724_123839.zip","","Deleting file from s3 bucket westat-vision-s3-kpnw","PreETL-START"
"5a055480-3fa1-446f-ba5c-bc2a06443303","VISION_32be349a-5033-4c01-bb00-22c82d596551","VisionCovidPreETL","CewJRp","KPNW","2020-07-31 19:35:44.297","CewJRp","VISION_KPNW_20162017_20200724_123839.zip","VISION_KPNW_20162017_20200724_123839.zip","","Copying file from s3 bucket westat-vision-s3-kpnw to westat-vision-prod","PreETL-START"
"99a8984b-92b7-4649-a45a-de4b3a995d66","VISION_32be349a-5033-4c01-bb00-22c82d596551","VisionCovidPreETL","CewJRp","KPNW","2020-07-31 19:35:43.698","CewJRp","VISION_KPNW_20162017_20200724_123839.zip","VISION_KPNW_20162017_20200724_123839.zip","","Validating file name VISION_KPNW_20162017_20200724_123839.zip","PreETL-START"
"674b384f-350e-4f6a-b417-b92475a180cd","VISION_32be349a-5033-4c01-bb00-22c82d596551","VisionCovidPreETL","CewJRp","KPNW","2020-07-31 19:35:43.688","CewJRp","VISION_KPNW_20162017_20200724_123839.zip","VISION_KPNW_20162017_20200724_123839.zip","","Starting Job VISION_32be349a-5033-4c01-bb00-22c82d596551","PreETL-START"
"de5b117a-8075-4f83-bf8f-4bd8035a2d29","VISION_5795c9ce-c3b6-48e8-a31d-8dc851a13e4d","VisionCovidPreETL","MXFyy0","KPNW","2020-07-31 19:34:56.468","MXFyy0","VISION_KPNW_20152016_20200724_123839.zip","VISION_KPNW_20152016_20200724_123839.zip","","Deleting file from s3 bucket westat-vision-s3-kpnw","PreETL-START"
"33b22843-1494-4395-ab4e-632c3c191795","VISION_5795c9ce-c3b6-48e8-a31d-8dc851a13e4d","VisionCovidPreETL","MXFyy0","KPNW","2020-07-31 19:34:56.433","MXFyy0","VISION_KPNW_20152016_20200724_123839.zip","VISION_KPNW_20152016_20200724_123839.zip","","Copying file from s3 bucket westat-vision-s3-kpnw to westat-vision-prod","PreETL-START"
"840cb169-c6d5-4523-b0fe-7659c5414969","VISION_5795c9ce-c3b6-48e8-a31d-8dc851a13e4d","VisionCovidPreETL","MXFyy0","KPNW","2020-07-31 19:34:55.856","MXFyy0","VISION_KPNW_20152016_20200724_123839.zip","VISION_KPNW_20152016_20200724_123839.zip","","Validating file name VISION_KPNW_20152016_20200724_123839.zip","PreETL-START"
"8023790a-783b-4757-914a-49b37508d1fc","VISION_5795c9ce-c3b6-48e8-a31d-8dc851a13e4d","VisionCovidPreETL","MXFyy0","KPNW","2020-07-31 19:34:55.847","MXFyy0","VISION_KPNW_20152016_20200724_123839.zip","VISION_KPNW_20152016_20200724_123839.zip","","Starting Job VISION_5795c9ce-c3b6-48e8-a31d-8dc851a13e4d","PreETL-START"
"65dbe671-c46f-4548-9391-855f105c60d2","VISION_f5cc2534-df63-4aea-ba08-987b45b0060a","VisionCovidPreETL","3Ow2sN","KPNW","2020-07-31 19:34:07.401","3Ow2sN","VISION_KPNW_20142015_20200724_123839.zip","VISION_KPNW_20142015_20200724_123839.zip","","Deleting file from s3 bucket westat-vision-s3-kpnw","PreETL-START"
"f184767f-67e2-41b8-8f2b-f77a7d458fe4","VISION_f5cc2534-df63-4aea-ba08-987b45b0060a","VisionCovidPreETL","3Ow2sN","KPNW","2020-07-31 19:34:07.365","3Ow2sN","VISION_KPNW_20142015_20200724_123839.zip","VISION_KPNW_20142015_20200724_123839.zip","","Copying file from s3 bucket westat-vision-s3-kpnw to westat-vision-prod","PreETL-START"
"336a3a4f-2554-4258-a39b-d72e4ecfe6fa","VISION_f5cc2534-df63-4aea-ba08-987b45b0060a","VisionCovidPreETL","3Ow2sN","KPNW","2020-07-31 19:34:06.784","3Ow2sN","VISION_KPNW_20142015_20200724_123839.zip","VISION_KPNW_20142015_20200724_123839.zip","","Validating file name VISION_KPNW_20142015_20200724_123839.zip","PreETL-START"
"1584be51-f029-4869-95f6-98c9d0d7a450","VISION_f5cc2534-df63-4aea-ba08-987b45b0060a","VisionCovidPreETL","3Ow2sN","KPNW","2020-07-31 19:34:06.774","3Ow2sN","VISION_KPNW_20142015_20200724_123839.zip","VISION_KPNW_20142015_20200724_123839.zip","","Starting Job VISION_f5cc2534-df63-4aea-ba08-987b45b0060a","PreETL-START"
"3bc831d2-0caa-48e1-b3c4-a2d830def69a","VISION_f81014fe-66e5-461a-a2b8-97f606314987","VisionCovidPreETL","EaCYQ4","KPNW","2020-07-31 19:33:38.686","EaCYQ4","VISION_KPNW_20132014_20200724_123839.zip","VISION_KPNW_20132014_20200724_123839.zip","","Deleting file from s3 bucket westat-vision-s3-kpnw","PreETL-START"
"3f688b40-cfa8-4502-8e83-73e6079133a3","VISION_f81014fe-66e5-461a-a2b8-97f606314987","VisionCovidPreETL","EaCYQ4","KPNW","2020-07-31 19:33:38.576","EaCYQ4","VISION_KPNW_20132014_20200724_123839.zip","VISION_KPNW_20132014_20200724_123839.zip","","Copying file from s3 bucket westat-vision-s3-kpnw to westat-vision-prod","PreETL-START"
"91811907-75d0-4896-878d-ebc6517f7295","VISION_f81014fe-66e5-461a-a2b8-97f606314987","VisionCovidPreETL","EaCYQ4","KPNW","2020-07-31 19:33:37.881","EaCYQ4","VISION_KPNW_20132014_20200724_123839.zip","VISION_KPNW_20132014_20200724_123839.zip","","Validating file name VISION_KPNW_20132014_20200724_123839.zip","PreETL-START"
"915e057f-b46b-48cc-81fc-3cacb08646da","VISION_f81014fe-66e5-461a-a2b8-97f606314987","VisionCovidPreETL","EaCYQ4","KPNW","2020-07-31 19:33:37.872","EaCYQ4","VISION_KPNW_20132014_20200724_123839.zip","VISION_KPNW_20132014_20200724_123839.zip","","Starting Job VISION_f81014fe-66e5-461a-a2b8-97f606314987","PreETL-START"
"82aa41c6-c6d1-4944-91b1-605634df852e","VISION_8c1fd981-57d1-4d45-a293-7aaf77e33355","VisionCovidPreETL","EdKGDy","KPNW","2020-07-31 19:33:31.504","EdKGDy","VISION_KPNW_20122013_20200724_123839.zip","VISION_KPNW_20122013_20200724_123839.zip","","Deleting file from s3 bucket westat-vision-s3-kpnw","PreETL-START"
"d5853b70-9b4a-482a-b906-5acd5001df63","VISION_8c1fd981-57d1-4d45-a293-7aaf77e33355","VisionCovidPreETL","EdKGDy","KPNW","2020-07-31 19:33:31.44","EdKGDy","VISION_KPNW_20122013_20200724_123839.zip","VISION_KPNW_20122013_20200724_123839.zip","","Copying file from s3 bucket westat-vision-s3-kpnw to westat-vision-prod","PreETL-START"
"46e183f5-7ed3-462d-a21b-768b37fd6669","VISION_8c1fd981-57d1-4d45-a293-7aaf77e33355","VisionCovidPreETL","EdKGDy","KPNW","2020-07-31 19:33:30.854","EdKGDy","VISION_KPNW_20122013_20200724_123839.zip","VISION_KPNW_20122013_20200724_123839.zip","","Validating file name VISION_KPNW_20122013_20200724_123839.zip","PreETL-START"
"b8f7fd60-5525-460d-a04d-b543b7d6d9cb","VISION_8c1fd981-57d1-4d45-a293-7aaf77e33355","VisionCovidPreETL","EdKGDy","KPNW","2020-07-31 19:33:30.844","EdKGDy","VISION_KPNW_20122013_20200724_123839.zip","VISION_KPNW_20122013_20200724_123839.zip","","Starting Job VISION_8c1fd981-57d1-4d45-a293-7aaf77e33355","PreETL-START"
"cce309ab-9138-4912-a495-c2c2a74ec2f4","VISION_3e7ccec3-ac82-49f8-9571-f71f1c8388c4","VisionCovidPreETL","StFBnk","KPNW","2020-07-31 19:33:23.331","StFBnk","VISION_KPNW_20112012_20200724_123839.zip","VISION_KPNW_20112012_20200724_123839.zip","","Deleting file from s3 bucket westat-vision-s3-kpnw","PreETL-START"
"e1aff7c6-affb-4d70-ba4c-8168c8ab0cd8","VISION_3e7ccec3-ac82-49f8-9571-f71f1c8388c4","VisionCovidPreETL","StFBnk","KPNW","2020-07-31 19:33:23.283","StFBnk","VISION_KPNW_20112012_20200724_123839.zip","VISION_KPNW_20112012_20200724_123839.zip","","Copying file from s3 bucket westat-vision-s3-kpnw to westat-vision-prod","PreETL-START"
"f41a8b62-1c0a-4227-a7b8-9e336c77cc91","VISION_3e7ccec3-ac82-49f8-9571-f71f1c8388c4","VisionCovidPreETL","StFBnk","KPNW","2020-07-31 19:33:22.638","StFBnk","VISION_KPNW_20112012_20200724_123839.zip","VISION_KPNW_20112012_20200724_123839.zip","","Validating file name VISION_KPNW_20112012_20200724_123839.zip","PreETL-START"
"9d82df36-f8bb-4196-88f1-a496e97112b5","VISION_3e7ccec3-ac82-49f8-9571-f71f1c8388c4","VisionCovidPreETL","StFBnk","KPNW","2020-07-31 19:33:22.628","StFBnk","VISION_KPNW_20112012_20200724_123839.zip","VISION_KPNW_20112012_20200724_123839.zip","","Starting Job VISION_3e7ccec3-ac82-49f8-9571-f71f1c8388c4","PreETL-START"
"559684ca-66d3-4bfc-a6f3-8197c22bc8d4","VISION_943b2e1e-59d0-4d9d-b03b-f745ed3f92f3","VisionCovidPreETL","5i3Y08","KPNW","2020-07-31 19:33:08.059","5i3Y08","VISION_KPNW_20102011_20200724_123839.zip","VISION_KPNW_20102011_20200724_123839.zip","","Deleting file from s3 bucket westat-vision-s3-kpnw","PreETL-START"
"23ac8f40-0862-432e-bca9-473f943de0d7","VISION_943b2e1e-59d0-4d9d-b03b-f745ed3f92f3","VisionCovidPreETL","5i3Y08","KPNW","2020-07-31 19:33:08.01","5i3Y08","VISION_KPNW_20102011_20200724_123839.zip","VISION_KPNW_20102011_20200724_123839.zip","","Copying file from s3 bucket westat-vision-s3-kpnw to westat-vision-prod","PreETL-START"
"47a48401-c411-4e4e-96a9-b7b3b391df19","VISION_943b2e1e-59d0-4d9d-b03b-f745ed3f92f3","VisionCovidPreETL","5i3Y08","KPNW","2020-07-31 19:33:07.18","5i3Y08","VISION_KPNW_20102011_20200724_123839.zip","VISION_KPNW_20102011_20200724_123839.zip","","Validating file name VISION_KPNW_20102011_20200724_123839.zip","PreETL-START"
"5c5fca0d-d00b-49b4-bfc2-4366d4072b1d","VISION_943b2e1e-59d0-4d9d-b03b-f745ed3f92f3","VisionCovidPreETL","5i3Y08","KPNW","2020-07-31 19:33:07.171","5i3Y08","VISION_KPNW_20102011_20200724_123839.zip","VISION_KPNW_20102011_20200724_123839.zip","","Starting Job VISION_943b2e1e-59d0-4d9d-b03b-f745ed3f92f3","PreETL-START"
"c48e5734-f831-462e-8557-559f4c8273bc","VISION_8afa4286-9666-48e4-a457-10f5917dc177","VisionCovidPreETL","yGPr14","KPNW","2020-07-31 19:31:16.434","yGPr14","VISION_KPNW_20102011_20200724_123839.zip","VISION_KPNW_20102011_20200724_123839.zip","","Deleting file from s3 bucket westat-vision-s3-kpnw","PreETL-START"
"c7628525-9bf6-4dd6-9037-08387df132d4","VISION_8afa4286-9666-48e4-a457-10f5917dc177","VisionCovidPreETL","yGPr14","KPNW","2020-07-31 19:31:16.395","yGPr14","VISION_KPNW_20102011_20200724_123839.zip","VISION_KPNW_20102011_20200724_123839.zip","","Copying file from s3 bucket westat-vision-s3-kpnw to westat-vision-prod","PreETL-START"
"ea96e3f1-22d0-49bb-88d9-b964026ad2b6","VISION_8afa4286-9666-48e4-a457-10f5917dc177","VisionCovidPreETL","yGPr14","KPNW","2020-07-31 19:31:15.71","yGPr14","VISION_KPNW_20102011_20200724_123839.zip","VISION_KPNW_20102011_20200724_123839.zip","","Validating file name VISION_KPNW_20102011_20200724_123839.zip","PreETL-START"
